CreditScore,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,BalanceToSalaryRatio,ActiveCredit,LowSatisfaction,Geography_Germany,Geography_Spain,Gender_Male,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,AgeCategory_Moyen,AgeCategory_Âgé,ProductCategory_2,ProductCategory_3+
656,10,143571.52,0,0,127444.14,1,614,1.126535856918514,0,1,False,False,True,False,False,False,True,False,False,False
680,0,0.0,1,0,136377.21,3,821,0.0,0,0,False,True,True,False,False,False,True,False,False,False
665,8,96147.55,1,0,137037.97,3,280,0.7016073603005043,0,0,False,False,False,False,True,False,True,False,False,False
637,2,0.0,0,1,102515.42,4,325,0.0,0,0,False,False,True,True,False,False,True,False,True,False
828,9,0.0,1,1,81853.98,5,766,0.0,1,0,False,True,True,False,False,True,False,False,True,False
684,8,78707.16,1,1,99398.36,4,903,0.7918276334978415,1,0,False,True,True,False,False,True,False,True,False,False
520,6,145644.05,0,0,104118.93,3,467,1.3988104870988676,0,0,False,False,False,False,True,False,True,False,False,False
588,2,0.0,1,0,92536.0,3,343,0.0,0,0,False,False,False,False,False,False,True,False,True,False
667,4,137260.78,0,1,94433.08,2,915,1.4535089450757608,0,1,False,True,True,False,False,False,False,True,False,False
635,4,74812.84,0,1,27448.33,5,627,2.7254887459912496,0,0,False,False,False,True,False,False,False,True,False,False
461,5,63663.93,0,1,167784.28,1,497,0.3794369208073557,0,1,True,False,False,False,False,True,False,False,False,False
667,1,146502.07,1,0,19162.89,3,230,7.644693744328527,0,0,False,True,False,False,False,False,True,False,False,False
607,5,100912.19,0,0,7631.27,4,908,13.221779365771912,0,0,False,True,False,True,False,False,False,False,False,False
681,7,134714.7,0,1,190419.81,3,854,0.7074578666060711,0,0,False,True,True,True,False,False,False,True,True,False
506,6,0.0,0,1,194421.12,2,844,0.0,0,1,False,False,False,False,False,False,False,True,True,False
659,9,0.0,1,1,35701.06,3,609,0.0,1,0,False,True,False,True,False,False,True,False,True,False
482,4,124976.19,1,0,35848.12,1,813,3.4861717665594023,0,1,False,False,True,False,True,False,True,False,False,False
659,3,150923.74,0,1,174652.51,2,849,0.8641323040115253,0,1,True,False,False,False,True,False,False,False,True,False
795,2,101891.1,1,1,183044.86,4,461,0.5566424720012789,1,0,False,False,False,True,False,False,True,False,False,False
600,6,94684.27,1,1,50488.91,3,981,1.8753107304013812,1,0,False,True,False,False,False,False,True,False,False,False
850,4,166082.15,0,1,44406.17,1,563,3.7399850069256835,0,1,True,False,True,False,False,True,True,False,True,False
524,5,0.0,1,0,136079.64,2,364,0.0,0,1,False,True,False,True,False,False,False,True,False,False
660,4,0.0,0,0,88080.43,3,490,0.0,0,0,False,False,True,True,False,False,True,False,True,False
794,1,75900.84,1,1,192154.66,4,322,0.39499663970345705,1,0,True,False,False,True,False,False,True,False,False,False
721,2,0.0,1,0,168219.75,4,672,0.0,0,0,False,False,True,False,False,True,True,False,True,False
622,9,0.0,1,0,119127.06,5,884,0.0,0,0,False,True,True,False,False,True,True,False,True,False
712,5,108078.56,1,1,174118.93,2,583,0.6207133209851394,1,1,False,True,False,True,False,False,False,True,False,False
637,4,126345.55,0,1,17323.0,3,683,7.293093396444239,0,0,True,False,True,False,True,False,True,False,False,False
686,10,136258.06,0,0,89199.51,2,232,1.5275479927188758,0,1,False,True,True,False,True,False,True,False,False,False
850,4,97990.49,0,0,106691.02,1,251,0.9184425414384318,0,1,True,False,False,False,True,False,True,False,True,False
629,2,0.0,0,1,77965.44,2,627,0.0,0,1,False,False,True,False,False,True,False,False,True,False
782,8,0.0,1,1,33949.67,3,424,0.0,1,0,False,False,True,False,True,False,True,False,True,False
682,10,128039.01,1,1,102260.16,4,947,1.2520785995386712,1,0,False,True,False,False,False,True,True,False,False,False
659,3,0.0,1,0,158553.1,5,804,0.0,0,0,False,False,False,False,False,True,True,False,True,False
428,2,0.0,1,0,54487.43,3,221,0.0,0,0,False,False,False,False,True,False,False,False,True,False
650,9,0.0,0,1,191599.67,4,693,0.0,0,0,False,True,True,False,True,False,True,False,True,False
758,7,0.0,1,0,188156.34,1,816,0.0,0,1,False,False,False,True,False,False,False,False,False,False
728,1,115934.74,1,1,139059.05,5,672,0.83370270613307,1,0,False,False,True,True,False,False,True,False,False,False
751,10,132932.14,1,1,46630.47,5,411,2.850695892709366,1,0,True,False,False,False,False,False,False,False,True,False
645,8,149564.61,0,0,149913.84,1,256,0.9976638069986933,0,1,True,False,True,False,True,False,False,False,False,False
637,3,109698.41,1,1,88391.29,2,416,1.2410404798880084,1,1,True,False,False,False,False,False,True,False,False,False
685,8,0.0,1,1,112239.03,2,543,0.0,1,1,False,False,True,False,False,True,False,False,True,False
527,6,126663.51,1,1,162267.91,4,617,0.7805778075418144,1,0,True,False,False,False,False,True,False,False,False,False
557,3,0.0,0,1,144078.02,4,880,0.0,0,0,False,False,True,False,False,True,True,False,False,False
584,1,77354.37,0,0,138192.98,5,668,0.5597520962924722,0,0,True,False,False,False,False,True,True,False,False,False
621,8,0.0,0,0,47972.65,3,309,0.0,0,0,False,True,True,False,False,False,False,False,False,False
616,9,0.0,0,0,93717.55,1,752,0.0,0,1,False,False,True,False,False,True,True,False,True,False
622,2,158584.82,1,0,142342.55,2,981,1.114099093355477,0,1,False,False,False,False,False,False,False,False,False,True
669,7,157228.61,1,0,124382.9,1,632,1.264059174861055,0,1,False,True,True,True,False,False,False,False,True,False
619,8,124099.13,0,0,23904.52,1,621,5.191233238180972,0,1,True,False,False,False,False,True,True,False,False,False
632,2,150561.03,0,0,64722.61,1,506,2.326214962360721,0,1,True,False,False,True,False,False,False,False,True,False
535,5,0.0,0,1,52709.55,2,292,0.0,0,1,False,False,False,False,False,True,False,False,True,False
544,4,73218.89,0,1,126796.69,2,846,0.5774465607378179,0,1,False,False,True,False,False,True,False,False,False,False
842,3,141252.18,0,1,128521.16,5,741,1.099049222328663,0,0,False,False,True,False,True,False,True,False,False,True
542,10,129431.36,0,1,21343.74,5,521,6.063852733741427,0,0,False,False,True,True,False,False,False,True,False,False
850,8,98649.55,1,0,119174.88,5,568,0.8277643932648117,0,0,True,False,True,False,True,False,True,False,False,False
740,4,114318.78,1,0,129333.69,5,303,0.883898820958244,0,0,True,False,True,False,True,False,True,False,True,False
525,2,145965.33,1,1,64448.36,5,337,2.26480650855183,1,0,False,True,False,False,True,False,False,True,False,False
658,5,126397.66,0,0,156361.58,3,501,0.8083625890542354,0,0,False,False,False,True,False,False,False,False,False,False
636,3,120568.41,1,0,190160.04,2,981,0.6340331857671793,0,1,True,False,False,False,False,True,True,False,False,False
727,1,59271.82,1,1,46019.43,2,973,1.2879458101543162,1,1,False,False,True,False,False,False,False,False,False,False
616,4,0.0,1,1,173599.38,5,954,0.0,1,0,False,True,True,True,False,False,False,True,True,False
718,7,123204.88,1,1,100538.8,1,831,1.2254339077658798,1,1,True,False,True,False,False,True,False,True,False,False
608,5,126147.84,0,1,132424.69,1,818,0.9525934129548428,0,1,True,False,False,False,False,False,True,False,False,False
812,6,0.0,0,0,168023.6,1,705,0.0,0,1,False,False,True,False,False,False,False,False,True,False
678,1,123699.28,0,1,105221.76,1,664,1.1755943295918108,0,1,True,False,False,True,False,False,True,False,True,False
639,8,0.0,1,0,170483.9,3,441,0.0,0,0,False,False,True,False,False,False,False,False,True,False
479,7,143964.36,1,0,41879.99,4,503,3.437463154524284,0,0,True,False,False,False,False,True,False,False,True,False
735,6,134140.68,1,0,2267.88,4,425,59.121980889249315,0,0,False,False,True,False,False,False,True,False,False,False
615,9,0.0,1,0,150227.85,4,683,0.0,0,0,False,True,True,False,False,False,False,True,True,False
595,2,105736.32,1,1,89935.73,3,808,1.1756744991729187,1,0,True,False,False,True,False,False,False,True,False,False
727,5,136364.46,0,0,142754.71,1,549,0.9552294615746018,0,1,False,False,True,False,True,False,False,False,False,False
550,6,154377.3,1,1,51721.52,2,491,2.9847211620779497,1,1,False,False,True,True,False,False,False,False,False,False
698,1,107906.75,1,0,168886.39,4,866,0.6389272165316783,0,0,True,False,False,True,False,False,True,False,False,False
555,1,0.0,0,0,103901.35,1,599,0.0,0,1,False,True,True,False,False,False,False,False,True,False
520,3,0.0,1,1,104703.96,5,867,0.0,1,0,False,False,True,False,False,False,False,False,True,False
701,9,0.0,0,0,61961.57,2,577,0.0,0,1,False,False,True,False,False,False,True,False,True,False
611,1,117524.72,0,1,161064.29,5,299,0.7296713028610944,0,0,True,False,True,False,False,False,True,False,True,False
734,3,80387.81,0,1,77272.62,5,350,1.0403008167599759,0,0,False,False,True,False,False,True,True,False,False,False
624,2,79368.87,1,1,145471.94,1,994,0.5455919843236824,1,1,False,False,False,False,False,True,False,False,True,False
744,10,0.0,1,1,182867.84,5,632,0.0,1,0,False,False,True,False,False,True,True,False,True,False
653,8,102768.42,1,0,55663.85,4,285,1.8461995316613626,0,0,False,False,True,False,False,False,True,False,False,False
605,10,113690.83,1,0,33114.24,5,943,3.43318755956472,0,0,True,False,True,False,False,False,False,False,False,False
620,4,0.0,1,0,6232.31,5,402,0.0,0,0,False,False,True,True,False,False,True,False,True,False
526,8,93590.47,0,1,21228.71,1,589,4.40846671951713,0,1,False,False,True,False,False,True,True,False,False,False
791,5,0.0,1,1,123977.86,2,430,0.0,1,1,False,False,False,False,True,False,True,False,True,False
686,6,146178.13,1,1,88837.11,2,946,1.6454439429204426,1,1,False,False,True,False,False,True,False,False,True,False
812,10,0.0,1,1,156906.15,1,658,0.0,1,1,False,False,True,False,True,False,False,False,True,False
775,10,60205.2,1,0,14073.11,4,490,4.277726975275878,0,0,True,False,True,True,False,False,False,False,True,False
751,9,156367.6,0,1,116179.92,1,676,1.3458974158579569,0,1,True,False,True,False,False,True,True,False,True,False
699,1,123906.22,1,1,127443.82,1,896,0.972234257932178,1,1,True,False,True,False,False,True,False,False,False,True
560,4,0.0,1,1,100075.1,1,533,0.0,1,1,False,False,True,False,False,False,True,False,False,False
771,4,0.0,0,0,85876.67,4,652,0.0,0,0,False,False,False,False,False,True,False,True,False,False
840,7,0.0,1,0,90908.95,2,645,0.0,0,1,False,False,False,False,False,True,True,False,True,False
650,9,0.0,1,0,187943.6,4,600,0.0,0,0,False,False,False,False,False,False,True,False,False,False
713,7,147687.24,1,1,121592.5,2,306,1.2145981487497275,1,1,True,False,False,False,False,False,False,False,False,False
747,7,116313.57,1,1,190696.35,3,844,0.6099380510531478,1,0,True,False,True,False,True,False,False,True,False,False
527,1,112203.25,1,0,182266.01,3,903,0.6155982368943232,0,0,False,False,False,True,False,False,False,False,False,False
614,1,44054.84,1,1,73329.08,4,869,0.6007744707219738,1,0,False,True,False,False,False,True,True,False,False,False
850,7,140956.99,0,0,3510.18,2,483,40.1451905057559,0,1,False,False,True,False,True,False,False,False,False,False
592,7,110071.1,0,0,43921.36,3,702,2.506037926923781,0,0,False,True,True,True,False,False,False,False,False,False
656,7,145933.27,1,1,199392.14,1,409,0.7318871150732668,1,1,False,False,False,False,True,False,True,False,False,False
555,4,0.0,1,1,54405.79,4,850,0.0,1,0,False,True,True,False,False,False,False,False,True,False
588,10,129417.82,1,0,153727.32,3,300,0.8418606278921151,0,0,True,False,False,False,False,False,False,False,False,False
647,6,149594.02,1,0,102325.19,5,607,1.4619328639129434,0,0,False,True,True,False,False,True,False,False,True,False
642,4,157777.58,1,0,67484.6,5,720,2.3379443910997306,0,0,True,False,True,False,False,False,True,False,False,False
625,1,177069.24,1,1,96088.54,5,446,1.8427524993875504,1,0,False,False,True,True,False,False,True,False,True,False
655,1,82231.51,1,0,88798.02,1,227,0.9260407378369715,0,1,False,True,False,False,False,True,False,False,True,False
604,10,113546.3,1,1,134875.37,1,582,0.8418546554893196,1,1,True,False,True,False,False,False,True,False,False,False
576,6,140273.47,1,1,193135.25,4,785,0.7262928114219883,1,0,True,False,False,False,True,False,False,True,False,False
736,0,84587.9,0,1,188037.76,5,879,0.44984289409268596,0,0,True,False,False,False,False,False,False,False,False,False
516,7,115195.58,1,1,11205.5,4,943,10.27935394637041,1,0,False,False,True,False,False,False,False,False,False,False
491,5,83134.3,1,0,187946.55,1,686,0.4423271279673505,0,1,False,False,True,False,True,False,False,False,False,False
587,3,83739.32,0,1,148798.45,3,882,0.5627663274293017,0,0,False,True,True,True,False,False,True,False,False,False
466,2,111920.13,1,0,197634.11,3,586,0.5662967981751826,0,0,True,False,False,False,False,True,False,True,False,True
754,6,170184.99,1,0,89593.26,2,380,1.899507736321501,0,1,False,True,True,False,False,False,True,False,True,False
642,10,111812.52,1,1,183045.46,1,729,0.6108422965404521,1,1,True,False,True,True,False,False,False,False,True,False
417,7,0.0,1,0,55003.79,4,969,0.0,0,0,False,False,True,False,False,True,False,False,True,False
682,5,0.0,1,1,147758.51,5,628,0.0,1,0,False,True,True,True,False,False,True,False,True,False
690,5,0.0,1,0,138017.68,3,787,0.0,0,0,False,False,True,False,True,False,False,False,True,False
850,8,60880.68,1,0,31825.84,4,448,1.9128722801258309,0,0,True,False,True,False,False,True,True,False,False,False
614,6,0.0,1,1,109041.53,1,318,0.0,1,1,False,False,False,False,True,False,True,False,True,False
710,10,133537.1,1,0,155593.74,1,464,0.8582365959157746,0,1,True,False,False,False,True,False,False,False,True,False
559,9,125919.35,1,0,175910.95,1,770,0.7158089601075993,0,1,False,True,True,False,False,True,False,True,False,False
601,10,127847.86,0,0,173245.68,1,376,0.7379527272903585,0,1,False,False,True,True,False,False,True,False,False,False
758,7,0.0,0,0,82996.47,4,953,0.0,0,0,False,False,False,False,True,False,False,False,True,False
554,1,0.0,0,1,192660.55,2,759,0.0,0,1,False,False,True,False,True,False,False,False,True,False
785,8,0.0,1,0,77231.27,2,937,0.0,0,1,False,False,True,False,False,True,False,False,True,False
481,3,163714.52,1,0,96123.72,5,530,1.7031469116372977,0,0,True,False,True,False,True,False,True,False,False,False
640,4,0.0,0,0,173016.46,4,362,0.0,0,0,False,True,True,False,False,True,True,False,False,False
603,4,0.0,0,1,9607.1,4,296,0.0,0,0,False,False,True,True,False,False,False,False,True,False
682,2,181166.44,1,1,63737.19,4,944,2.8423530696431762,1,0,False,False,False,False,True,False,False,False,False,False
498,2,170241.7,1,1,165407.96,2,539,1.0292169178743402,1,1,False,False,True,True,False,False,False,True,True,False
528,0,127631.62,0,1,22197.8,4,654,5.749482854929095,0,0,True,False,True,False,True,False,True,False,False,False
662,6,0.0,1,0,51229.17,5,526,0.0,0,0,False,False,False,False,True,False,True,False,True,False
676,8,100359.54,0,0,46038.28,1,444,2.1798677129616273,0,1,False,False,False,True,False,False,False,False,False,False
769,2,0.0,0,0,75578.67,5,829,0.0,0,0,False,False,False,False,False,True,True,False,True,False
582,6,70349.48,0,1,178074.04,5,419,0.3950552531112726,0,0,True,False,True,True,False,False,True,False,True,False
714,1,101609.01,1,1,447.73,3,997,226.43685512446234,1,0,True,False,False,False,True,False,True,False,True,False
734,3,92636.96,1,1,125671.29,2,659,0.737131152778389,1,1,False,True,False,False,False,True,True,False,True,False
654,7,0.0,1,1,149184.15,3,795,0.0,1,0,False,False,True,True,False,False,False,False,True,False
679,4,96110.22,1,0,1173.23,2,681,81.8495695051225,0,1,False,True,True,False,False,True,False,False,False,False
498,7,109200.74,0,1,165990.44,5,662,0.6578697070162173,0,0,True,False,True,False,True,False,True,False,True,False
805,6,151802.29,1,0,46791.09,2,682,3.2441869982725717,0,1,True,False,True,False,False,True,False,True,False,False
695,5,0.0,0,0,102763.69,3,320,0.0,0,0,False,True,False,False,False,False,True,False,True,False
692,5,61581.97,1,1,70179.91,3,963,0.8774746579946028,1,0,False,False,True,False,False,True,False,False,False,False
702,0,80793.58,1,1,27474.81,2,994,2.9405349651202277,1,1,False,False,True,False,False,False,True,False,False,False
438,7,78391.17,0,1,49424.6,4,262,1.586043872001554,0,0,False,False,True,True,False,False,False,True,False,False
530,6,0.0,0,0,55893.37,5,333,0.0,0,0,False,True,True,False,False,True,True,False,True,False
514,1,0.0,0,0,121551.93,4,885,0.0,0,0,False,False,True,False,False,False,False,False,True,False
655,3,113811.85,0,1,76844.23,5,890,1.4810528903355487,0,0,False,True,False,False,True,False,False,False,True,False
802,6,0.0,1,0,47322.05,2,340,0.0,0,1,False,True,True,False,False,False,True,False,True,False
658,8,119327.93,0,1,119439.66,5,397,0.9990561840498872,0,0,True,False,False,False,False,False,True,False,False,False
598,8,114212.6,1,1,74322.85,2,629,1.536688425047949,1,1,False,False,True,False,True,False,False,False,False,False
671,7,41299.03,0,1,102681.32,3,281,0.40220195648092094,0,0,False,False,False,False,False,False,False,False,False,False
427,5,0.0,1,1,121485.1,2,869,0.0,1,1,False,False,True,False,True,False,True,False,True,False
467,10,126315.26,1,0,32349.29,4,469,3.9046098195719416,0,0,True,False,True,False,True,False,False,False,False,False
711,3,145754.91,1,1,101455.07,3,244,1.4366307506293117,1,0,False,False,False,False,True,False,True,False,False,False
709,6,0.0,1,1,71009.84,4,316,0.0,1,0,False,False,True,False,True,False,False,False,True,False
461,6,0.0,1,1,15306.29,1,539,0.0,1,1,False,True,False,False,True,False,False,False,True,False
652,2,151421.44,0,1,115333.43,2,388,1.3128901751194333,0,1,True,False,True,True,False,False,True,False,False,False
588,8,0.0,1,1,110114.19,5,834,0.0,1,0,False,False,False,False,True,False,False,False,True,False
758,7,125095.94,1,0,171189.83,2,747,0.7307397247854924,0,1,False,False,False,False,True,False,True,False,False,False
792,8,0.0,1,0,199644.2,5,630,0.0,0,0,False,False,True,False,False,True,False,False,True,False
568,1,99282.63,0,0,134600.94,2,818,0.7376017760219504,0,1,True,False,True,False,False,True,True,False,False,False
555,8,102000.17,1,1,116757.0,5,586,0.8736032648726425,1,0,False,False,False,False,False,True,False,False,False,False
708,5,0.0,0,1,157003.99,3,256,0.0,0,0,False,True,False,False,False,True,True,False,False,False
755,7,124540.28,0,1,188850.89,3,691,0.6594600668280312,0,0,False,False,False,True,False,False,False,False,False,False
592,9,0.0,1,1,13614.01,5,803,0.0,1,0,False,False,True,True,False,False,False,True,False,True
690,2,76087.98,0,1,151822.66,1,308,0.5011602275956197,0,1,False,True,True,False,True,False,False,False,False,False
527,6,0.0,1,1,102280.29,5,823,0.0,1,0,False,True,False,False,False,False,True,False,True,False
534,7,0.0,1,0,13566.48,4,921,0.0,0,0,False,False,False,False,False,False,True,False,False,False
587,1,0.0,1,1,97932.68,4,749,0.0,1,0,False,True,False,False,False,False,False,False,True,False
766,7,158786.67,0,1,47579.25,3,711,3.337239085544948,0,0,False,False,False,True,False,False,False,False,True,False
741,1,171236.3,0,0,21834.4,5,332,7.842141659873415,0,0,False,False,True,False,True,False,True,False,True,False
850,7,101985.81,0,0,43801.27,1,493,2.3283224819170334,0,1,True,False,True,False,False,True,True,False,True,False
621,2,101014.08,1,1,165257.31,3,730,0.6112496249053981,1,0,True,False,False,False,False,True,False,False,True,False
692,3,0.0,1,1,8282.22,5,767,0.0,1,0,False,False,False,False,False,True,True,False,True,False
715,7,0.0,1,1,149970.59,1,707,0.0,1,1,False,True,True,False,True,False,False,False,False,False
738,9,139106.19,1,0,141872.05,5,615,0.9804976350335741,0,0,True,False,False,False,False,True,False,False,False,False
716,2,0.0,1,1,92916.53,1,531,0.0,1,1,False,True,True,False,True,False,False,False,True,False
762,2,0.0,1,0,167909.52,2,989,0.0,0,1,False,False,True,False,False,False,False,False,True,False
554,2,129709.62,1,0,173197.12,1,313,0.7489089373487425,0,1,False,False,True,False,True,False,True,False,False,False
511,5,0.0,1,0,143994.86,4,248,0.0,0,0,False,False,False,False,False,True,False,False,True,False
684,3,81245.79,1,0,69643.31,2,870,1.1665818786918845,0,1,True,False,False,False,True,False,False,True,False,False
643,2,105229.53,1,0,34967.75,2,848,3.0092448257372655,0,1,False,False,False,False,False,True,True,False,False,False
650,8,108881.73,1,0,104492.83,3,853,1.0419919530177044,0,0,False,True,True,False,False,True,False,False,False,False
529,2,0.0,1,0,146388.85,5,339,0.0,0,0,False,False,False,False,False,False,True,False,False,False
728,3,122689.51,0,0,106977.53,4,950,1.1468610570737885,0,0,False,False,True,True,False,False,True,False,True,False
594,7,0.0,1,0,26215.85,5,709,0.0,0,0,False,False,False,False,False,True,False,True,False,False
678,7,128914.97,0,0,191746.23,2,323,0.6723172480770647,0,1,False,False,True,False,False,True,True,False,False,False
579,6,0.0,1,0,94993.04,4,266,0.0,0,0,False,True,True,False,True,False,False,False,False,False
725,4,118520.26,0,0,131173.9,1,663,0.9035284951618031,0,1,False,True,False,False,True,False,True,False,False,False
619,3,0.0,0,1,116467.35,1,348,0.0,0,1,False,False,False,False,True,False,True,False,True,False
681,8,139480.18,1,1,163581.67,1,420,0.8526586587686824,1,1,True,False,False,True,False,False,True,False,False,False
629,6,0.0,1,0,93881.75,5,363,0.0,0,0,False,False,True,False,False,True,False,False,True,False
665,7,104469.58,1,1,25165.36,2,941,4.151159722740992,1,1,True,False,True,False,True,False,False,True,False,False
850,3,0.0,1,1,187980.21,1,318,0.0,1,1,False,False,False,False,True,False,True,False,True,False
535,5,134542.73,1,1,58203.67,4,351,2.3115452763498188,1,0,True,False,True,False,False,True,True,False,False,False
849,0,0.0,0,1,157891.86,1,626,0.0,0,1,False,False,True,False,False,True,False,False,True,False
625,6,0.0,0,0,197283.2,5,503,0.0,0,0,False,False,True,False,True,False,False,False,True,False
660,9,113948.58,1,0,188891.96,3,959,0.6032441865488264,0,0,True,False,True,False,True,False,False,False,False,False
741,5,0.0,0,1,40207.06,1,933,0.0,0,1,False,False,True,False,False,True,True,False,False,False
692,2,0.0,1,0,91829.17,4,720,0.0,0,0,False,False,False,False,False,True,False,False,True,False
600,6,0.0,0,1,148087.88,3,269,0.0,0,0,False,False,False,False,True,False,True,False,False,False
633,2,109786.82,1,1,139712.81,2,778,0.7857979107433976,1,1,True,False,True,False,True,False,False,False,True,False
477,6,131286.46,1,0,194144.45,2,325,0.6762273336820409,0,1,False,False,False,False,False,False,False,False,False,False
723,3,94661.53,1,0,121239.65,2,279,0.7807738576129376,0,1,True,False,True,False,False,True,True,False,True,False
701,3,0.0,1,1,164268.28,5,647,0.0,1,0,False,False,False,True,False,False,True,False,True,False
850,6,96863.13,1,1,121681.19,4,883,0.7960337498856653,1,0,False,False,True,False,False,False,True,False,False,False
468,9,181627.14,1,0,172668.39,1,506,1.0518780427729548,0,1,True,False,True,False,True,False,True,False,True,False
659,2,151675.65,0,1,49978.67,5,364,3.034746928100966,0,0,False,True,True,True,False,False,False,True,False,False
745,8,0.0,1,1,116581.1,1,879,0.0,1,1,False,True,False,False,True,False,False,False,True,False
782,5,81210.72,0,1,108003.38,2,942,0.7519206165527731,0,1,False,False,True,False,False,True,True,False,True,False
850,10,153972.89,1,0,62811.03,1,945,2.451328033817726,0,1,False,False,True,False,False,False,False,False,True,False
567,2,0.0,1,1,167984.61,5,959,0.0,1,0,False,False,True,False,False,True,True,False,True,False
494,5,0.0,1,1,85890.16,2,408,0.0,1,1,False,True,True,True,False,False,False,True,True,False
672,4,167268.98,1,1,169469.3,3,698,0.9870105853356017,1,0,False,False,True,False,False,False,False,False,False,False
694,0,91956.49,1,1,59961.81,4,858,1.5335587174783838,1,0,False,False,True,False,False,True,False,False,False,False
441,1,140614.15,0,1,174381.23,4,227,0.806355957255507,0,0,False,False,True,False,False,True,False,True,False,False
628,3,91286.51,1,0,63085.94,4,676,1.4469953686135355,0,0,True,False,False,False,False,True,True,False,False,False
642,8,109219.83,1,0,52827.51,5,520,2.0674410465106816,0,0,False,False,True,False,False,True,True,False,False,False
634,1,0.0,1,0,61995.57,5,522,0.0,0,0,False,True,True,False,False,True,False,False,True,False
668,8,187534.79,1,1,32900.41,2,835,5.6999013112204,1,1,False,False,True,False,True,False,True,False,False,False
802,7,0.0,0,1,40855.79,3,590,0.0,0,0,False,True,True,False,False,True,True,False,False,False
655,10,0.0,1,0,167778.62,2,989,0.0,0,1,False,False,False,False,False,True,True,False,True,False
583,6,125268.03,1,0,165082.25,4,837,0.758817323986534,0,0,False,False,True,False,True,False,True,False,True,False
576,1,0.0,1,1,188274.6,3,999,0.0,1,0,False,False,True,False,False,False,True,False,False,False
709,2,0.0,1,0,104982.39,2,422,0.0,0,1,False,True,True,True,False,False,False,False,True,False
700,8,134811.3,1,0,1299.75,1,903,103.64120699596386,0,1,False,False,True,False,False,False,True,False,False,False
679,3,0.0,1,1,63687.06,5,717,0.0,1,0,False,False,True,False,True,False,False,False,True,False
595,7,0.0,1,1,168085.97,5,487,0.0,1,0,False,True,True,False,True,False,False,False,True,False
841,4,0.0,1,1,179436.6,5,393,0.0,1,0,False,True,True,True,False,False,False,False,True,False
603,4,109166.37,1,1,92840.67,3,882,1.1758337608532892,1,0,True,False,True,False,True,False,False,False,False,False
760,6,58003.41,1,0,90346.1,5,785,0.64200632892478,0,0,True,False,False,False,False,True,False,False,False,False
794,6,0.0,1,1,68730.91,3,934,0.0,1,0,False,False,True,True,False,False,False,False,True,False
660,1,129901.21,1,0,26025.6,2,694,4.991094111409097,0,1,True,False,True,False,True,False,True,False,False,False
585,2,125845.66,1,0,9439.31,1,767,13.330670285191907,0,1,True,False,True,False,True,False,True,False,False,False
683,9,0.0,1,1,38784.42,2,644,0.0,1,1,False,False,False,False,False,True,False,False,True,False
645,5,110132.55,0,1,187689.91,3,390,0.586776152345364,0,0,False,True,False,True,False,False,True,False,False,True
716,3,128743.8,0,0,197322.13,5,243,0.6524516411228628,0,0,True,False,False,True,False,False,False,False,False,False
729,0,0.0,1,1,31165.06,3,433,0.0,1,0,False,True,False,False,True,False,False,False,True,False
487,6,136093.74,0,1,193408.43,2,677,0.7036561764335896,0,1,False,True,False,False,False,True,True,False,False,False
615,4,0.0,1,0,196476.19,5,773,0.0,0,0,False,False,False,False,False,True,False,False,True,False
657,4,80293.81,1,0,97192.76,1,681,0.8261210390461281,0,1,False,False,False,False,False,False,True,False,False,False
744,2,153804.44,1,1,87213.33,3,252,1.763522577081083,1,0,False,True,True,False,False,True,True,False,False,False
542,8,108653.93,0,1,144725.14,1,522,0.7507553922187103,0,1,False,True,True,False,False,True,False,False,False,False
640,3,0.0,0,1,42964.63,5,461,0.0,0,0,False,False,False,True,False,False,False,True,False,False
549,5,92877.33,1,0,2619.64,1,447,35.44070532389035,0,1,True,False,True,False,False,False,True,False,False,False
688,3,0.0,0,1,104902.68,2,752,0.0,0,1,False,True,False,False,True,False,True,False,True,False
701,3,156660.72,1,0,45742.42,3,257,3.424770600886423,0,0,False,False,True,True,False,False,False,False,True,False
548,1,80107.83,0,1,82245.67,3,524,0.9739948134070352,0,0,False,False,False,True,False,False,False,False,True,False
708,7,68799.72,1,1,39704.14,5,287,1.73276608519703,1,0,False,True,True,False,True,False,True,False,False,False
710,8,0.0,1,0,107292.91,4,565,0.0,0,0,False,True,True,False,False,False,False,False,False,True
627,2,159441.27,1,0,100686.11,3,485,1.583532092638273,0,0,False,False,False,False,False,False,True,False,False,False
669,1,163159.85,0,1,15602.8,5,952,10.456417667491253,0,0,False,False,True,False,True,False,True,False,False,False
790,8,0.0,1,1,149418.41,4,348,0.0,1,0,False,True,True,True,False,False,True,False,True,False
694,5,0.0,1,0,35593.18,2,636,0.0,0,1,False,True,True,False,True,False,False,False,False,False
759,2,0.0,1,1,138380.11,3,291,0.0,1,0,False,False,False,False,True,False,True,False,False,False
718,5,113922.44,1,0,30772.22,2,503,3.701999335786115,0,1,False,True,True,False,False,False,False,False,True,False
485,5,0.0,0,1,170226.47,4,735,0.0,0,0,False,False,True,False,False,True,True,False,True,False
410,6,125789.69,0,0,66333.56,3,816,1.8962919178178013,0,0,False,False,True,False,False,False,False,False,False,False
598,0,104488.17,0,1,43249.67,5,547,2.41587401998628,0,0,False,True,True,False,False,True,False,False,False,False
